domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",21,250,14043,11896
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",22,250,13960,11911
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",23,272,14208,12179
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",24,272,14217,12195
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",25,270,14134,12201
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",26,258,13939,12081
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",27,258,13912,12085
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",28,258,13860,12082
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",29,258,13759,12142
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",30,258,13760,12160
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",31,258,13752,12174
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",32,258,13816,12174
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",33,256,13719,12202
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",34,256,13613,12119
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",35,254,13805,12171
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",36,254,13720,12199
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",37,252,13680,12195
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",38,252,13785,12218
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",39,252,13749,12226
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",40,252,13699,12189
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",41,250,13671,12192
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",42,250,13663,12202
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",43,250,13704,12216
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",44,250,13685,12220
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",45,250,13688,12228
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",46,250,13682,12230
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",47,250,13695,12249
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",48,250,13671,12255
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",49,250,13725,12316
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",50,250,13735,12332
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",51,250,13713,12342
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",52,250,13705,12328
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",53,250,13722,12335
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",54,250,13716,12341
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",55,250,13718,12348
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",56,250,13730,12364
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",57,250,13733,12372
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",58,250,13740,12378
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",59,250,13748,12386
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",60,250,13748,12391
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",61,250,13758,12401
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",62,250,13761,12406
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",63,250,13716,12412
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",64,250,13598,12423
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",65,250,13596,12427
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",66,250,13626,12436
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",67,250,13629,12445
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",68,250,13688,12453
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",69,250,13697,12459
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",70,250,13666,12460
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",71,250,13670,12464
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",72,250,13662,12464
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",73,250,13680,12465
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",74,250,13646,12471
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",75,250,13647,12473
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",76,250,13619,12473
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",77,250,13609,12477
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",78,250,13609,12480
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",79,250,13648,12482
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",80,252,13670,12506
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",81,326,13773,12643
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",82,326,13769,12648
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",83,326,13765,12650
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",84,326,13762,12649
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",85,326,13760,12649
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",86,326,13762,12646
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",87,326,13762,12646
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",88,326,13760,12647
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",89,326,13758,12647
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",90,326,13755,12648
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",91,326,13763,12648
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",92,326,13763,12648
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",93,326,13755,12645
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",94,326,13718,12641
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",95,326,13686,12626
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",96,326,13757,12648
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",97,326,13696,12636
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",98,326,13676,12626
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",99,326,13749,12645
maze,brc501d.map,3,"row=5,col=153","row=152,col=136",100,326,13739,12645
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",1,260,13617,13149
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",2,264,5913,3851
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",3,264,9797,6880
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",4,270,19549,14557
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",5,270,23980,18558
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",6,274,26865,21285
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",7,274,29187,23438
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",8,272,30514,24951
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",9,272,32074,26182
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",10,272,33056,27226
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",11,276,33147,27646
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",12,276,33051,27907
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",13,272,33371,28236
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",14,272,33644,28413
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",15,272,33369,28592
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",16,272,32898,28758
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",17,272,32823,28866
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",18,272,32815,28953
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",19,272,32815,29015
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",20,272,32822,29049
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",21,272,32944,29276
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",22,272,33079,29383
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",23,272,33150,29439
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",24,272,33217,29463
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",25,272,33317,29562
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",26,272,33419,29714
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",27,272,33411,29781
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",28,272,33438,29791
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",29,272,33268,29739
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",30,272,33236,29794
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",31,272,33177,29840
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",32,272,33127,29897
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",33,272,33097,29965
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",34,272,33139,30005
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",35,272,33115,30038
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",36,272,33206,30100
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",37,272,33221,30122
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",38,272,33141,30118
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",39,272,33130,30113
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",40,272,33200,30151
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",41,272,33018,30150
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",42,272,33063,30220
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",43,272,33006,30222
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",44,272,33099,30266
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",45,272,33113,30299
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",46,272,33061,30302
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",47,272,33061,30329
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",48,272,33064,30351
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",49,272,33057,30354
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",50,272,33114,30375
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",51,272,33139,30393
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",52,272,33161,30414
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",53,272,33180,30490
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",54,272,33306,30510
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",55,272,33333,30485
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",56,272,33335,30507
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",57,272,33357,30528
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",58,272,33363,30548
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",59,272,33327,30529
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",60,272,33262,30546
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",61,272,33265,30569
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",62,272,33283,30588
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",63,272,33294,30607
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",64,272,33301,30624
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",65,272,33293,30638
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",66,272,33294,30652
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",67,272,33125,30666
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",68,272,33137,30683
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",69,272,33183,30692
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",70,272,33198,30702
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",71,272,33204,30714
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",72,272,33210,30721
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",73,272,33159,30727
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",74,272,33176,30739
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",75,272,33156,30755
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",76,272,33170,30765
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",77,272,33187,30777
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",78,272,33207,30786
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",79,272,33224,30793
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",80,272,33136,30805
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",81,272,33141,30811
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",82,272,33162,30822
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",83,272,33255,30829
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",84,272,33272,30835
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",85,272,33277,30842
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",86,272,33287,30848
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",87,272,33289,30851
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",88,272,33242,30858
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",89,272,33248,30865
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",90,272,33263,30872
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",91,272,33265,30879
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",92,272,33275,30887
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",93,272,33201,30891
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",94,272,33205,30902
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",95,272,33208,30907
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",96,272,33213,30910
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",97,272,33313,30921
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",98,272,33296,30917
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",99,272,33298,30923
maze,brc501d.map,4,"row=14,col=118","row=212,col=110",100,272,33269,30923
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",1,269,22555,22070
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",2,279,10460,7393
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",3,297,6059,4429
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",4,291,4680,3378
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",5,311,4092,3066
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",6,305,3861,3057
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",7,305,1439,1019
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",8,305,1367,948
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",9,305,1299,903
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",10,305,1254,858
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",11,305,1217,840
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",12,305,1193,825
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",13,305,1181,814
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",14,305,1157,792
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",15,305,1128,766
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",16,305,1119,756
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",17,305,1110,747
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",18,305,1101,737
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",19,305,1093,731
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",20,305,1086,724
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",21,305,1083,721
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",22,305,1077,715
