,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
46,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,20,280,48,2.857142857142857,1.8461538461538463
47,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,20,286,49,2.857142857142857,1.8846153846153846
48,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,20,302,52,2.857142857142857,2.0
49,Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,2515,441,1.0,1.0
50,Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,657,115,0.8181818181818182,0.26077097505668934
51,Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,14,404,68,1.2727272727272727,0.15419501133786848
52,Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,14,399,68,1.2727272727272727,0.15419501133786848
53,Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,18,425,73,1.6363636363636365,0.1655328798185941
54,Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,18,442,76,1.6363636363636365,0.17233560090702948
55,Pancake,8,8,"7.0, 5.0, 1.0, 4.0, 3.0, 2.0, 6.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,7,105,18,1.0,1.0
56,Pancake,8,8,"7.0, 5.0, 1.0, 4.0, 3.0, 2.0, 6.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,7,55,9,1.0,0.5
57,Pancake,8,8,"7.0, 5.0, 1.0, 4.0, 3.0, 2.0, 6.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,7,43,7,1.0,0.3888888888888889
58,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,8842,1784,1.0,1.0
59,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,13,3264,569,1.1818181818181819,0.3189461883408072
60,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,13,1056,185,1.1818181818181819,0.10369955156950672
61,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,20,882,157,1.8181818181818181,0.08800448430493274
62,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,20,497,86,1.8181818181818181,0.04820627802690583
63,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,20,469,81,1.8181818181818181,0.04540358744394619
64,Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,20,397,68,1.8181818181818181,0.03811659192825112
65,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,5222,1057,1.0,1.0
66,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,1656,299,1.3333333333333333,0.282876064333018
67,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,9,1116,199,1.0,0.18826868495742669
68,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,17,644,111,1.8888888888888888,0.10501419110690634
69,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,17,539,95,1.8888888888888888,0.08987701040681173
70,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,17,442,80,1.8888888888888888,0.07568590350047304
71,Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,20,428,77,2.2222222222222223,0.0728476821192053
72,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,3603,684,1.0,1.0
73,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,14,2061,374,1.4,0.5467836257309941
74,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,540,95,1.6,0.1388888888888889
75,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,18,369,64,1.8,0.0935672514619883
76,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,18,380,66,1.8,0.09649122807017543
77,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,18,380,67,1.8,0.097953216374269
78,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,18,496,89,1.8,0.1301169590643275
79,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,18,495,90,1.8,0.13157894736842105
80,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,18,509,94,1.8,0.13742690058479531
81,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,18,627,117,1.8,0.17105263157894737
82,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,18,656,124,1.8,0.18128654970760233
83,Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,18,667,126,1.8,0.18421052631578946
84,Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,2652,493,1.0,1.0
85,Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,1794,320,1.1,0.6490872210953347
86,Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,519,89,1.6,0.18052738336713997
87,Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,16,203,34,1.6,0.06896551724137931
88,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,3076,563,1.0,1.0
89,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,348,59,1.0,0.10479573712255773
90,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,15,396,67,1.3636363636363635,0.11900532859680284
91,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,378,64,1.3636363636363635,0.11367673179396093
92,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,15,395,67,1.3636363636363635,0.11900532859680284
93,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,15,434,74,1.3636363636363635,0.13143872113676733
94,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,15,498,85,1.3636363636363635,0.15097690941385436
95,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,15,526,90,1.3636363636363635,0.15985790408525755
96,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,15,585,101,1.3636363636363635,0.17939609236234458
97,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,15,630,109,1.3636363636363635,0.1936056838365897
98,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,15,706,125,1.3636363636363635,0.22202486678507993
99,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,15,769,137,1.3636363636363635,0.2433392539964476
100,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",13,15,824,148,1.3636363636363635,0.26287744227353466
101,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",14,15,878,158,1.3636363636363635,0.28063943161634103
102,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",15,35,929,168,3.1818181818181817,0.2984014209591474
103,Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",16,35,923,167,3.1818181818181817,0.2966252220248668
104,Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,813,139,1.0,1.0
105,Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,190,32,1.0,0.2302158273381295
106,Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,10,157,27,1.0,0.19424460431654678
107,Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,10,216,37,1.0,0.26618705035971224
